user_id,rank,movie_id
288,4,1275
288,5,1617
288,6,330
288,7,1625
288,8,1579
288,9,1342
288,10,607
289,1,261
289,2,1297
289,3,1423
289,4,1632
289,5,916
289,6,358
289,7,1403
289,8,26
289,9,1359
289,10,1397
29,1,1501
29,2,643
29,3,399
29,4,368
29,5,1135
29,6,1158
29,7,828
29,8,388
29,9,773
29,10,517
290,1,893
290,2,296
290,3,1672
290,4,1287
290,5,957
290,6,1277
290,7,400
290,8,1271
290,9,623
290,10,1331
291,1,1571
291,2,861
291,3,1658
291,4,1577
291,5,1351
291,6,1424
291,7,1581
291,8,1167
291,9,1286
291,10,335
292,1,957
292,2,1403
292,3,1134
292,4,718
292,5,1547
292,6,962
292,7,394
292,8,1621
292,9,1072
292,10,996
293,1,437
293,2,296
293,3,1418
293,4,1175
293,5,1362
293,6,459
293,7,1199
293,8,1068
293,9,1522
293,10,893
294,1,1568
294,2,973
294,3,861
294,4,867
294,5,1581
294,6,745
294,7,1043
294,8,1294
294,9,1656
294,10,1605
295,1,1386
295,2,1440
295,3,1549
295,4,1108
295,5,907
295,6,758
295,7,146
295,8,438
295,9,1410
295,10,459
296,1,1370
296,2,1655
296,3,1069
296,4,1096
296,5,1153
296,6,1348
296,7,1629
296,8,1367
296,9,1166
296,10,1422
297,1,1331
297,2,1617
297,3,548
297,4,1414
297,5,706
297,6,1416
297,7,1557
297,8,437
297,9,1604
297,10,6
298,1,981
298,2,1546
298,3,1029
298,4,899
298,5,1533
298,6,1122
298,7,983
298,8,1135
298,9,734
298,10,1081
299,1,1609
299,2,1570
299,3,1666
299,4,947
299,5,745
299,6,1070
299,7,793
299,8,797
299,9,574
299,10,1231
3,1,745
3,2,1599
3,3,1628
3,4,687
3,5,1556
3,6,1402
3,7,1223
3,8,1407
3,9,372
3,10,987
30,1,1353
30,2,1169
30,3,1569
30,4,812
30,5,1158
30,6,1426
30,7,1660
30,8,1679
30,9,718
30,10,1443
300,1,1000
300,2,1601
300,3,394
300,4,1511
300,5,1525
300,6,1005
300,7,1250
300,8,1380
300,9,1412
300,10,1602
301,1,957
301,2,1516
301,3,1186
301,4,1667
301,5,1471
301,6,400
301,7,1239
301,8,1525
301,9,1452
301,10,1505
302,1,1453
302,2,1172
302,3,437
302,4,358
302,5,1403
302,6,1387
302,7,1151
302,8,1464
302,9,1443
302,10,1412
303,1,1427
303,2,1609
303,3,1426
303,4,626
303,5,1309
303,6,1510
303,7,911
303,8,1625
303,9,1540
303,10,460
304,1,1271
304,2,330
304,3,75
304,4,1169
304,5,101
304,6,1476
304,7,1117
304,8,1374
304,9,461
304,10,1004
305,1,1352
305,2,1165
305,3,1485
305,4,1624
305,5,1234
305,6,1113
305,7,1170
305,8,76
305,9,733
305,10,1642
306,1,1333
306,2,1443
306,3,1135
306,4,384
306,5,1644
306,6,1066
306,7,608
306,8,1162
306,9,18
306,10,58
307,1,1545
307,2,759
307,3,1330
307,4,1246
307,5,1397
307,6,1134
307,7,1262
307,8,1405
307,9,1650
307,10,1406
308,1,1029
308,2,1587
308,3,1357
308,4,1600
308,5,1473
308,6,1046
308,7,1358
308,8,1329
308,9,965
308,10,759
309,1,1070
309,2,987
309,3,1577
309,4,1682
309,5,985
309,6,1432
309,7,1315
309,8,1420
309,9,887
309,10,1321
31,1,1170
31,2,1534
31,3,911
31,4,1219
31,5,1488
31,6,558
31,7,1591
31,8,368
31,9,232
31,10,600
310,1,397
310,2,1613
310,3,870
310,4,1103
310,5,1072
310,6,811
310,7,103
310,8,974
310,9,1077
310,10,109
311,1,1562
311,2,1342
311,3,1609
311,4,439
311,5,964
311,6,1443
311,7,1492
311,8,1563
311,9,786
311,10,1154
312,1,1567
312,2,1508
312,3,1072
312,4,992
312,5,1161
312,6,1613
312,7,951
312,8,757
312,9,1330
312,10,1581
313,1,1373
313,2,555
313,3,957
313,4,1246
313,5,1664
313,6,893
313,7,1322
313,8,296
313,9,1052
313,10,983
314,1,1391
314,2,1351
314,3,911
314,4,1258
314,5,1505
314,6,951
314,7,957
314,8,1289
314,9,838
314,10,1186
315,1,1587
315,2,1029
315,3,1610
315,4,1508
315,5,893
315,6,1031
315,7,1544
315,8,620
315,9,392
315,10,348
316,1,1359
316,2,795
316,3,1508
316,4,442
316,5,1668
316,6,608
316,7,1499
316,8,599
316,9,857
316,10,1282
317,1,1053
317,2,1203
317,3,1614
317,4,1674
317,5,1064
317,6,481
317,7,1221
317,8,159
317,9,1574
317,10,701
318,1,1370
318,2,1122
318,3,1589
318,4,1630
318,5,555
318,6,1579
318,7,1212
318,8,1504
318,9,114
318,10,957
319,1,1189
319,2,859
319,3,734
319,4,217
319,5,1624
319,6,1542
319,7,114
319,8,1376
319,9,440
319,10,1346
32,1,75
32,2,1534
32,3,734
32,4,1166
32,5,1170
32,6,295
32,7,1422
32,8,901
32,9,957
32,10,335
320,1,1211
320,2,1579
320,3,1299
320,4,555
320,5,1460
320,6,1265
320,7,1213
320,8,1294
320,9,1005
320,10,996
321,1,1669
321,2,620
321,3,1499
321,4,1349
321,5,586
321,6,1595
321,7,1553
321,8,874
321,9,1343
321,10,1552
322,1,37
322,2,1102
322,3,362
322,4,1650
322,5,1500
322,6,1533
322,7,1135
322,8,1237
322,9,35
322,10,437
323,1,1613
323,2,1382
323,3,1674
323,4,688
323,5,1316
323,6,1591
323,7,1679
323,8,1161
323,9,719
323,10,1435
324,1,1078
324,2,599
324,3,1236
324,4,1297
324,5,1299
324,6,1643
324,7,1564
324,8,1359
324,9,1053
324,10,1403
325,1,1617
325,2,1441
325,3,1208
325,4,1156
325,5,764
325,6,1647
325,7,802
325,8,1654
325,9,1533
325,10,1347
326,1,894
326,2,1279
326,3,1357
326,4,1663
326,5,1655
326,6,1360
326,7,19
326,8,1250
326,9,1293
326,10,1459
327,1,1424
327,2,1504
327,3,1603
327,4,138
327,5,773
327,6,1131
327,7,1328
327,8,922
327,9,278
327,10,725
328,1,1562
328,2,957
328,3,1670
328,4,1581
328,5,1156
328,6,1578
328,7,1383
328,8,1577
328,9,1369
328,10,1406
329,1,1243
329,2,1625
329,3,1312
329,4,1309
329,5,1357
329,6,1365
329,7,453
329,8,1494
329,9,1624
329,10,1574
33,1,47
33,2,1241
33,3,917
33,4,343
33,5,1553
33,6,1211
33,7,470
33,8,1315
33,9,124
33,10,365
330,1,1356
330,2,1122
330,3,1348
330,4,1430
330,5,947
330,6,700
330,7,1504
330,8,871
330,9,893
330,10,1438
331,1,1371
331,2,1540
331,3,1297
331,4,1151
331,5,899
331,6,911
331,7,1599
331,8,1544
331,9,1458
331,10,1040
332,1,1180
332,2,1102
332,3,1323
332,4,1238
332,5,372
332,6,1143
332,7,1144
332,8,369
332,9,1645
332,10,512
333,1,533
333,2,437
333,3,1200
333,4,1117
333,5,1151
333,6,1172
333,7,1669
333,8,141
333,9,1418
333,10,745
334,1,1613
334,2,1297
334,3,1254
334,4,261
334,5,1670
334,6,457
334,7,556
334,8,1579
334,9,1443
334,10,370
335,1,1246
335,2,957
335,3,1373
335,4,1614
335,5,1415
335,6,681
335,7,848
335,8,1436
335,9,625
335,10,1533
336,1,942
336,2,730
336,3,1486
336,4,1540
336,5,1616
336,6,1323
336,7,1253
336,8,330
336,9,372
336,10,1485
337,1,666
337,2,1078
337,3,1356
337,4,893
337,5,637
337,6,1630
337,7,993
337,8,1051
337,9,1626
337,10,1311
338,1,1616
338,2,1591
338,3,1432
338,4,1523
338,5,1627
338,6,1161
338,7,677
338,8,773
338,9,1492
338,10,1070
339,1,1417
339,2,1481
339,3,459
339,4,1609
339,5,1664
339,6,1562
339,7,1490
339,8,1606
339,9,1352
339,10,1322
34,1,1667
34,2,1577
34,3,1379
34,4,1670
34,5,1165
34,6,1406
34,7,957
34,8,1149
34,9,1130
34,10,1133
340,1,893
340,2,1618
340,3,1236
340,4,549
340,5,1270
340,6,1081
340,7,345
340,8,1370
340,9,1540
340,10,1331
341,1,1610
341,2,362
341,3,931
341,4,1362
341,5,1310
341,6,1420
341,7,967
341,8,454
341,9,84
341,10,751
342,1,1414
342,2,1324
342,3,1574
342,4,1343
342,5,36
342,6,1102
342,7,620
342,8,818
342,9,453
342,10,1128
343,1,1664
343,2,666
343,3,1526
343,4,1587
343,5,1548
343,6,960
343,7,1158
343,8,1601
343,9,1194
343,10,1322
344,1,1166
344,2,1595
344,3,1647
344,4,857
344,5,992
344,6,1589
344,7,1533
344,8,1674
344,9,903
344,10,572
345,1,548
345,2,296
345,3,1414
345,4,119
345,5,1256
345,6,1528
345,7,1486
345,8,1272
345,9,1663
345,10,1141
346,1,1504
346,2,1594
346,3,1656
346,4,548
346,5,1068
346,6,1414
346,7,1522
346,8,1381
346,9,932
346,10,1562
347,1,1355
347,2,1186
347,3,1563
347,4,1417
347,5,1271
347,6,697
347,7,1532
347,8,1645
347,9,980
347,10,1505
348,1,1077
348,2,848
348,3,1436
348,4,1403
348,5,1351
348,6,1543
348,7,1304
348,8,1545
348,9,686
348,10,961
349,1,1323
349,2,1324
349,3,297
349,4,1424
349,5,1481
349,6,1075
349,7,60
349,8,1540
349,9,440
349,10,934
35,1,1171
35,2,1370
35,3,1144
35,4,1383
35,5,1352
35,6,119
35,7,1489
35,8,166
35,9,1630
35,10,517
350,1,1624
350,2,1212
350,3,1357
350,4,1542
350,5,1625
350,6,67
350,7,280
350,8,987
350,9,789
350,10,119
351,1,1628
351,2,1139
351,3,1565
351,4,1021
351,5,1667
351,6,90
351,7,534
351,8,641
351,9,937
351,10,1392
352,1,1463
352,2,1563
352,3,1349
352,4,825
352,5,1544
352,6,movie_id
352,7,857
352,8,1304
352,9,1187
352,10,842
353,1,1529
353,2,1155
353,3,825
353,4,205
353,5,687
353,6,1403
353,7,1575
353,8,916
353,9,1509
353,10,1444
354,1,1174
354,2,1254
354,3,1318
354,4,1507
354,5,1559
354,6,745
354,7,1236
354,8,757
354,9,1369
354,10,1392
355,1,1665
355,2,1397
355,3,994
355,4,623
355,5,375
355,6,1675
355,7,449
355,8,1379
355,9,1394
355,10,891
356,1,1494
356,2,957
356,3,1453
356,4,1083
356,5,803
356,6,1249
356,7,1151
356,8,846
356,9,1170
356,10,1402
357,1,1174
357,2,1459
357,3,1452
357,4,1424
357,5,1571
357,6,1513
357,7,1568
357,8,906
357,9,1417
357,10,1165
358,1,1199
358,2,626
358,3,1174
358,4,1360
358,5,1443
358,6,712
358,7,563
358,8,840
358,9,715
358,10,454
359,1,1399
359,2,1029
359,3,75
359,4,1600
359,5,27
359,6,1387
359,7,965
359,8,1645
359,9,698
359,10,759
36,1,1544
36,2,957
36,3,1579
36,4,541
36,5,512
36,6,1190
36,7,1664
36,8,897
36,9,1526
36,10,1609
360,1,1308
360,2,1319
360,3,1669
360,4,1451
360,5,623
360,6,1470
360,7,1525
360,8,1670
360,9,1309
360,10,344
361,1,1310
361,2,1608
361,3,1352
361,4,1504
361,5,1144
361,6,1556
361,7,1320
361,8,1601
361,9,1057
361,10,1117
362,1,1141
362,2,1019
362,3,1637
362,4,1555
362,5,1417
362,6,1029
362,7,835
362,8,729
362,9,15
362,10,1514
363,1,113
363,2,1511
363,3,814
363,4,600
363,5,1343
363,6,1669
363,7,1363
363,8,745
363,9,1220
363,10,1395
364,1,437
364,2,1464
364,3,1174
364,4,677
364,5,1547
364,6,1679
364,7,1321
364,8,825
364,9,931
364,10,1304
365,1,1369
365,2,1365
365,3,1243
365,4,1588
365,5,119
365,6,1650
365,7,838
365,8,1553
365,9,544
365,10,935
366,1,1367
366,2,1227
366,3,934
366,4,345
366,5,1293
366,6,1029
366,7,1170
366,8,1331
366,9,975
366,10,485
367,1,1508
367,2,1448
367,3,1587
367,4,1579
367,5,1373
367,6,1144
367,7,1555
367,8,1141
367,9,1380
367,10,1185
368,1,1241
368,2,1343
368,3,1477
368,4,1161
368,5,1558
368,6,1172
368,7,542
368,8,283
368,9,1029
368,10,1396
369,1,1237
369,2,362
369,3,1368
369,4,605
369,5,1253
369,6,793
369,7,32
369,8,247
369,9,675
369,10,1310
37,1,1501
37,2,1522
37,3,1414
37,4,592
37,5,1481
37,6,412
37,7,1128
37,8,1567
37,9,816
37,10,119
370,1,643
370,2,1031
370,3,1102
370,4,1184
370,5,758
370,6,1347
370,7,247
370,8,1383
370,9,1310
370,10,422
371,1,1534
371,2,981
371,3,1667
371,4,445
371,5,1416
371,6,1026
371,7,1606
371,8,1629
371,9,691
371,10,1600
372,1,1351
372,2,1512
372,3,movie_id
372,4,957
372,5,927
372,6,1513
372,7,1667
372,8,897
372,9,1590
372,10,1406
373,1,1669
373,2,1625
373,3,1499
373,4,372
373,5,1359
373,6,1319
373,7,994
373,8,712
373,9,818
373,10,1192
374,1,1606
374,2,1625
374,3,1265
374,4,1494
374,5,1032
374,6,1309
374,7,996
374,8,669
374,9,913
374,10,1624
375,1,1436
375,2,861
375,3,867
375,4,1545
375,5,1351
375,6,808
375,7,1512
375,8,827
375,9,1509
375,10,267
376,1,907
376,2,1418
376,3,1608
376,4,677
376,5,1547
376,6,206
376,7,1412
376,8,1399
376,9,46
376,10,394
377,1,1645
377,2,1565
377,3,74
377,4,1676
377,5,859
377,6,1561
377,7,1073
377,8,1224
377,9,316
377,10,989
378,1,1669
378,2,1572
378,3,1300
378,4,1682
378,5,1525
378,6,718
378,7,1542
378,8,1349
378,9,1679
378,10,1552
379,1,1359
379,2,700
379,3,1402
379,4,1667
379,5,1453
379,6,868
379,7,646
379,8,1428
379,9,1666
379,10,1510
38,1,1158
38,2,75
38,3,112
38,4,1544
38,5,840
38,6,1669
38,7,784
38,8,1610
38,9,638
38,10,871
380,1,1614
380,2,1250
380,3,1510
380,4,36
380,5,874
380,6,577
380,7,1427
380,8,1369
380,9,1505
380,10,540
381,1,1679
381,2,1658
381,3,1141
381,4,1588
381,5,438
381,6,1548
381,7,1078
381,8,1457
381,9,1003
381,10,574
382,1,626
382,2,1584
382,3,1518
382,4,733
382,5,454
382,6,1637
382,7,949
382,8,803
382,9,1580
382,10,1473
383,1,1357
383,2,932
383,3,128
383,4,701
383,5,1436
383,6,1513
383,7,901
383,8,1235
383,9,1455
383,10,295
384,1,1170
384,2,745
384,3,859
384,4,246
384,5,861
384,6,1376
384,7,1595
384,8,1349
384,9,796
384,10,600
385,1,992
385,2,1343
385,3,1527
385,4,1472
385,5,1463
385,6,916
385,7,1656
385,8,1331
385,9,577
385,10,548
386,1,1630
386,2,745
386,3,1657
386,4,1081
386,5,803
386,6,1279
386,7,1652
386,8,1253
386,9,1075
386,10,878
387,1,1452
387,2,1403
387,3,1155
387,4,1682
387,5,1356
387,6,1421
387,7,775
387,8,556
387,9,1064
387,10,1495
388,1,1481
388,2,1636
388,3,1510
388,4,1246
388,5,1282
388,6,1160
388,7,1594
388,8,540
388,9,1625
388,10,1194
389,1,957
389,2,1442
389,3,1370
389,4,1677
389,5,1632
389,6,1213
389,7,1658
389,8,1434
389,9,1676
389,10,1299
39,1,362
39,2,1333
39,3,1397
39,4,700
39,5,677
39,6,765
39,7,1550
39,8,675
39,9,1681
39,10,1459
390,1,1628
390,2,942
390,3,718
390,4,1547
390,5,1645
390,6,124
390,7,245
390,8,1460
390,9,386
390,10,297
391,1,907
391,2,1458
391,3,1212
391,4,1427
391,5,1679
391,6,1055
391,7,1630
391,8,1627
391,9,1460
391,10,1200
392,1,758
392,2,1618
392,3,1268
392,4,996
392,5,437
392,6,1020
392,7,1184
392,8,296
392,9,1323
392,10,1370
393,1,1417
393,2,987
393,3,1238
393,4,1362
393,5,1344
393,6,1071
393,7,1102
393,8,1070
393,9,1180
393,10,1645
394,1,1510
394,2,1359
394,3,1606
394,4,1455
394,5,1347
394,6,1618
394,7,874
394,8,1371
394,9,1178
394,10,1036
395,1,1669
395,2,1623
395,3,1533
395,4,701
395,5,85
395,6,1452
395,7,1013
395,8,1308
395,9,362
395,10,1567
396,1,394
396,2,1174
396,3,1497
396,4,370
396,5,888
396,6,626
396,7,1341
396,8,1404
396,9,548
396,10,1411
397,1,1423
397,2,1331
397,3,1129
397,4,74
397,5,1189
397,6,1526
397,7,1653
397,8,1134
397,9,846
397,10,1008
398,1,1453
398,2,6
398,3,1443
398,4,907
398,5,1573
398,6,1108
398,7,1374
398,8,1468
398,9,1369
398,10,1087
399,1,453
399,2,1155
399,3,171
399,4,1269
399,5,901
399,6,592
399,7,590
399,8,593
399,9,1473
399,10,1343
4,1,1541
4,2,854
4,3,1567
4,4,1628
4,5,1455
4,6,1547
4,7,1501
4,8,1492
4,9,1510
4,10,1128
40,1,1455
40,2,1470
40,3,1253
40,4,745
40,5,947
40,6,1407
40,7,1659
40,8,805
40,9,915
40,10,1062
400,1,1579
400,2,1432
400,3,1630
400,4,1634
400,5,780
400,6,1226
400,7,1374
400,8,308
400,9,1501
400,10,730
401,1,1379
401,2,1628
401,3,1186
401,4,1275
401,5,368
401,6,1315
401,7,572
401,8,1314
401,9,722
401,10,512
402,1,1435
402,2,292
402,3,1599
402,4,45
402,5,997
402,6,152
402,7,330
402,8,1142
402,9,1504
402,10,1331
403,1,1609
403,2,1360
403,3,1358
403,4,793
403,5,1294
403,6,719
403,7,392
403,8,1555
403,9,440
403,10,1250
404,1,1481
404,2,1618
404,3,1510
404,4,1207
404,5,1369
404,6,1269
404,7,131
404,8,1596
404,9,697
404,10,1577
405,1,893
405,2,1505
405,3,1581
405,4,1112
405,5,718
405,6,1409
405,7,1326
405,8,1568
405,9,1144
405,10,1272
406,1,1453
406,2,1417
406,3,1369
406,4,1429
406,5,1447
406,6,1328
406,7,1452
406,8,1153
406,9,1279
406,10,1308
407,1,1219
407,2,1547
407,3,1611
407,4,1096
407,5,438
407,6,1344
407,7,888
407,8,1590
407,9,1143
407,10,1282
408,1,1144
408,2,1651
408,3,1551
408,4,622
408,5,1166
408,6,1501
408,7,1589
408,8,1443
408,9,1373
408,10,36
409,1,1587
409,2,1665
409,3,1624
409,4,981
409,5,1165
409,6,1367
409,7,571
409,8,1139
409,9,1075
409,10,1534
41,1,1618
41,2,114
41,3,861
41,4,122
41,5,153
41,6,1588
41,7,1596
41,8,246
41,9,266
41,10,1621
410,1,119
410,2,918
410,3,954
410,4,1388
410,5,1282
410,6,1246
410,7,1682
410,8,1177
410,9,1415
410,10,949
411,1,74
411,2,1307
411,3,1180
411,4,989
411,5,1644
411,6,1604
411,7,987
411,8,816
411,9,431
411,10,254
412,1,1437
412,2,330
412,3,1420
412,4,1217
412,5,1174
412,6,1300
412,7,1510
412,8,701
412,9,366
412,10,163
413,1,1522
413,2,1644
413,3,1477
413,4,1236
413,5,1343
413,6,1129
413,7,947
413,8,185
413,9,1670
413,10,637
414,1,18
414,2,1602
414,3,397
414,4,1373
414,5,1430
414,6,968
414,7,743
414,8,758
414,9,1564
414,10,812
415,1,911
415,2,1494
415,3,1579
415,4,976
415,5,1529
415,6,1488
415,7,1667
415,8,910
415,9,1254
415,10,797
416,1,437
416,2,1077
416,3,1470
416,4,1576
416,5,701
416,6,1331
416,7,1492
416,8,1448
416,9,1535
416,10,1102
417,1,1611
417,2,1627
417,3,1341
417,4,1378
417,5,1299
417,6,1096
417,7,681
417,8,1057
417,9,1172
417,10,1477
418,1,1376
418,2,900
418,3,611
418,4,1126
418,5,1370
418,6,1165
418,7,893
418,8,999
418,9,536
418,10,761
419,1,1311
419,2,1029
419,3,1271
419,4,1214
419,5,791
419,6,1439
419,7,909
419,8,92
419,9,1229
419,10,1617
42,1,1663
42,2,1581
42,3,1325
42,4,453
42,5,1357
42,6,1628
42,7,1351
42,8,1043
42,9,375
42,10,1609
420,1,1680
420,2,1406
420,3,1162
420,4,261
420,5,1243
420,6,1393
420,7,221
420,8,1430
420,9,1077
420,10,538
421,1,957
421,2,1571
421,3,1036
421,4,1654
421,5,1618
421,6,1394
421,7,1436
421,8,1278
421,9,1665
421,10,30
422,1,1575
422,2,1443
422,3,1068
422,4,1493
422,5,1453
422,6,775
422,7,1481
422,8,353
422,9,1540
422,10,1371
423,1,1246
423,2,1436
423,3,1366
423,4,1161
423,5,1251
423,6,138
423,7,949
423,8,1292
423,9,1304
423,10,972
424,1,1443
424,2,74
424,3,1604
424,4,1644
424,5,857
424,6,1481
424,7,1598
424,8,1651
424,9,46
424,10,1379
425,1,718
425,2,1343
425,3,1601
425,4,1660
425,5,812
425,6,876
425,7,1348
425,8,1564
425,9,212
425,10,1659
426,1,1556
426,2,1625
426,3,1306
426,4,1609
426,5,1021
426,6,486
426,7,1467
426,8,522
426,9,1651
426,10,672
427,1,807
427,2,353
427,3,1174
427,4,1606
427,5,1520
427,6,733
427,7,1628
427,8,1556
427,9,1493
427,10,937
428,1,1224
428,2,1270
428,3,776
428,4,1650
428,5,1526
428,6,587
428,7,1579
428,8,1486
428,9,1191
428,10,666
429,1,1412
429,2,1587
429,3,1397
429,4,1467
429,5,904
429,6,1582
429,7,1316
429,8,1189
429,9,1212
429,10,1369
43,1,1144
43,2,1271
43,3,1579
43,4,75
43,5,1613
43,6,828
43,7,539
43,8,1603
43,9,1521
43,10,1370
430,1,1547
430,2,1380
430,3,883
430,4,624
430,5,1482
430,6,591
430,7,1399
430,8,438
430,9,1196
430,10,320
431,1,1547
431,2,996
431,3,46
431,4,267
431,5,1184
431,6,1258
431,7,825
431,8,981
431,9,438
431,10,1474
432,1,1163
432,2,1547
432,3,1333
432,4,1293
432,5,1604
432,6,1659
432,7,1605
432,8,108
432,9,1557
432,10,1459
433,1,437
433,2,1174
433,3,594
433,4,836
433,5,605
433,6,1200
433,7,movie_id
433,8,1585
433,9,1343
433,10,1021
434,1,1438
434,2,1449
434,3,247
434,4,1616
434,5,457
434,6,1430
434,7,314
434,8,1178
434,9,947
434,10,1494
435,1,374
435,2,893
435,3,1510
435,4,1219
435,5,695
435,6,1438
435,7,1271
435,8,920
435,9,1588
435,10,824
436,1,893
436,2,1594
436,3,1501
436,4,773
436,5,1352
436,6,1630
436,7,1606
436,8,1144
436,9,1193
436,10,1426
437,1,1628
437,2,1321
437,3,759
437,4,1601
437,5,75
437,6,453
437,7,573
437,8,1582
437,9,1588
437,10,438
438,1,907
438,2,1606
438,3,459
438,4,352
438,5,279
438,6,1566
438,7,544
438,8,512
438,9,677
438,10,77
439,1,1029
439,2,1043
439,3,734
439,4,1276
439,5,861
439,6,571
439,7,786
439,8,857
439,9,844
439,10,75
44,1,1421
44,2,1357
44,3,1406
44,4,1328
44,5,1473
44,6,279
44,7,1006
44,8,1526
44,9,888
44,10,1351
440,1,1029
440,2,1486
440,3,730
440,4,1514
440,5,1526
440,6,316
440,7,1468
440,8,1331
440,9,911
440,10,776
441,1,1370
441,2,1279
441,3,1396
441,4,1630
441,5,1613
441,6,981
441,7,1460
441,8,1680
441,9,1252
441,10,987
442,1,1352
442,2,1212
442,3,533
442,4,1642
442,5,1043
442,6,1463
442,7,189
442,8,1066
442,9,1316
442,10,720
443,1,1579
443,2,1630
443,3,1613
443,4,740
443,5,1680
443,6,1072
443,7,822
443,8,1103
443,9,752
443,10,1374
444,1,1548
444,2,37
444,3,907
444,4,1628
444,5,1135
444,6,969
444,7,124
444,8,192
444,9,1515
444,10,771
445,1,1604
445,2,1184
445,3,437
445,4,1523
445,5,1475
445,6,1481
445,7,1559
445,8,130
445,9,944
445,10,1347
446,1,75
446,2,1522
446,3,1630
446,4,1144
446,5,1251
446,6,1141
446,7,1477
446,8,1029
446,9,1496
446,10,992
447,1,808
447,2,687
447,3,75
447,4,1575
447,5,1414
447,6,1657
447,7,699
447,8,1263
447,9,1628
447,10,1117
448,1,1240
448,2,1172
448,3,473
448,4,1078
448,5,1658
448,6,1643
448,7,1086
448,8,1654
448,9,667
448,10,1174
449,1,1511
449,2,626
449,3,1464
449,4,1507
449,5,779
449,6,1508
449,7,1179
449,8,560
449,9,1663
449,10,858
45,1,712
45,2,1368
45,3,1593
45,4,793
45,5,1421
45,6,1513
45,7,1321
45,8,903
45,9,1351
45,10,335
450,1,1610
450,2,1607
450,3,1253
450,4,1327
450,5,1645
450,6,1251
450,7,1003
450,8,1373
450,9,1473
450,10,1676
451,1,888
451,2,1587
451,3,921
451,4,1484
451,5,599
451,6,1029
451,7,254
451,8,1547
451,9,49
451,10,1259
452,1,1617
452,2,1443
452,3,1429
452,4,1453
452,5,1501
452,6,1254
452,7,437
452,8,949
452,9,1342
452,10,1388
453,1,1171
453,2,119
453,3,1359
453,4,647
453,5,1489
453,6,1297
453,7,442
453,8,927
453,9,850
453,10,630
454,1,1357
454,2,1313
454,3,1417
454,4,1501
454,5,793
454,6,128
454,7,1021
454,8,1262
454,9,921
454,10,1559
455,1,1647
455,2,1651
455,3,1342
455,4,1347
455,5,1539
455,6,1674
455,7,1563
455,8,1325
455,9,968
455,10,18
456,1,1331
456,2,626
456,3,1604
456,4,814
456,5,1335
456,6,1486
456,7,1586
456,8,1258
456,9,1614
456,10,1201
457,1,1606
457,2,973
457,3,1484
457,4,1659
457,5,1667
457,6,1481
457,7,1325
457,8,1162
457,9,1491
457,10,1536
458,1,1632
458,2,1144
458,3,1550
458,4,1406
458,5,1321
458,6,759
458,7,1508
458,8,1663
458,9,1000
458,10,1461
459,1,1545
459,2,437
459,3,1493
459,4,1459
459,5,1207
459,6,1598
459,7,929
459,8,1029
459,9,607
459,10,1064
46,1,638
46,2,1645
46,3,1476
46,4,1353
46,5,316
46,6,1358
46,7,341
46,8,1457
46,9,122
46,10,1029
460,1,1397
460,2,1644
460,3,1237
460,4,103
460,5,35
460,6,1149
460,7,1299
460,8,290
460,9,1379
460,10,370
461,1,1370
461,2,1029
461,3,1104
461,4,999
461,5,20
461,6,1122
461,7,1418
461,8,1099
461,9,398
461,10,1117
462,1,1373
462,2,1506
462,3,107
462,4,1126
462,5,944
462,6,1678
462,7,868
462,8,1674
462,9,536
462,10,904
463,1,296
463,2,893
463,3,1637
463,4,835
463,5,1389
463,6,623
463,7,1468
463,8,1153
463,9,666
463,10,910
464,1,1463
464,2,1672
464,3,1523
464,4,1438
464,5,1563
464,6,1559
464,7,947
464,8,1392
464,9,927
464,10,1616
465,1,701
465,2,1235
465,3,957
465,4,818
465,5,1365
465,6,362
465,7,130
465,8,1614
465,9,1089
465,10,1623
466,1,767
466,2,1544
466,3,1068
466,4,1641
466,5,1359
466,6,1571
466,7,1643
466,8,957
466,9,1256
466,10,696
467,1,1587
467,2,926
467,3,1607
467,4,1650
467,5,1029
467,6,1532
467,7,1519
467,8,556
467,9,1383
467,10,912
468,1,1546
468,2,1614
468,3,1029
468,4,617
468,5,130
468,6,1367
468,7,1656
468,8,1230
468,9,542
468,10,798
469,1,907
469,2,1494
469,3,1140
469,4,145
469,5,724
469,6,1640
469,7,972
469,8,1544
469,9,1318
469,10,1549
47,1,6
47,2,1186
47,3,1187
47,4,1165
47,5,1355
47,6,1072
47,7,935
47,8,638
47,9,1505
47,10,1267
470,1,753
470,2,1328
470,3,119
470,4,1430
470,5,348
470,6,643
470,7,1061
470,8,18
470,9,1299
470,10,422
471,1,949
471,2,1424
471,3,460
471,4,1512
471,5,827
471,6,1543
471,7,movie_id
471,8,1452
471,9,335
471,10,1571
472,1,677
472,2,362
472,3,1400
472,4,700
472,5,1577
472,6,1304
472,7,1379
472,8,1667
472,9,1130
472,10,1055
473,1,1081
473,2,1342
473,3,1253
473,4,1301
473,5,1453
473,6,1328
473,7,1626
473,8,1637
473,9,1654
473,10,1617
474,1,1421
474,2,1398
474,3,1261
474,4,1075
474,5,593
474,6,1473
474,7,1424
474,8,874
474,9,972
474,10,1609
475,1,1427
475,2,1681
475,3,1664
475,4,1544
475,5,1299
475,6,1508
475,7,464
475,8,439
475,9,1568
475,10,256
476,1,1610
476,2,1353
476,3,1055
476,4,1125
476,5,878
476,6,1679
476,7,1426
476,8,348
476,9,1190
476,10,893
